[rosmaster.main][INFO] 2024-12-08 18:41:17,537: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-12-08 18:41:17,537: Starting ROS Master Node
[rosmaster.master][INFO] 2024-12-08 18:41:20,225: +PARAM [/rtabmap/rtabmap/FAST/Gpu] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,225: +PARAM [/rtabmap/rtabmap/FAST/GpuKeypointsRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,226: +PARAM [/rtabmap/rtabmap/FAST/GridCols] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,226: +PARAM [/rtabmap/rtabmap/FAST/GridRows] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,226: +PARAM [/rtabmap/rtabmap/FAST/MaxThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,226: +PARAM [/rtabmap/rtabmap/FAST/MinThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,227: +PARAM [/rtabmap/rtabmap/FAST/NonmaxSuppression] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,227: +PARAM [/rtabmap/rtabmap/FAST/Threshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,227: +PARAM [/rtabmap/rtabmap/FREAK/NOctaves] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,227: +PARAM [/rtabmap/rtabmap/FREAK/OrientationNormalized] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,228: +PARAM [/rtabmap/rtabmap/FREAK/PatternScale] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,228: +PARAM [/rtabmap/rtabmap/FREAK/ScaleNormalized] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,228: +PARAM [/rtabmap/rtabmap/GFTT/BlockSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,228: +PARAM [/rtabmap/rtabmap/GFTT/K] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,229: +PARAM [/rtabmap/rtabmap/GFTT/MinDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,229: +PARAM [/rtabmap/rtabmap/GFTT/QualityLevel] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,229: +PARAM [/rtabmap/rtabmap/GFTT/UseHarrisDetector] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,230: +PARAM [/rtabmap/rtabmap/GMS/ThresholdFactor] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,230: +PARAM [/rtabmap/rtabmap/GMS/WithRotation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,230: +PARAM [/rtabmap/rtabmap/GMS/WithScale] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,230: +PARAM [/rtabmap/rtabmap/GTSAM/IncRelinearizeSkip] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,231: +PARAM [/rtabmap/rtabmap/GTSAM/IncRelinearizeThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,231: +PARAM [/rtabmap/rtabmap/GTSAM/Incremental] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,231: +PARAM [/rtabmap/rtabmap/GTSAM/Optimizer] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,231: +PARAM [/rtabmap/rtabmap/Grid/3D] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,232: +PARAM [/rtabmap/rtabmap/Grid/CellSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,232: +PARAM [/rtabmap/rtabmap/Grid/ClusterRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,232: +PARAM [/rtabmap/rtabmap/Grid/DepthDecimation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,233: +PARAM [/rtabmap/rtabmap/Grid/DepthRoiRatios] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,233: +PARAM [/rtabmap/rtabmap/Grid/FlatObstacleDetected] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,233: +PARAM [/rtabmap/rtabmap/Grid/FootprintHeight] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,234: +PARAM [/rtabmap/rtabmap/Grid/FootprintLength] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,234: +PARAM [/rtabmap/rtabmap/Grid/FootprintWidth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,234: +PARAM [/rtabmap/rtabmap/Grid/GroundIsObstacle] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,235: +PARAM [/rtabmap/rtabmap/Grid/MapFrameProjection] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,235: +PARAM [/rtabmap/rtabmap/Grid/MaxGroundAngle] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,235: +PARAM [/rtabmap/rtabmap/Grid/MaxGroundHeight] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,235: +PARAM [/rtabmap/rtabmap/Grid/MaxObstacleHeight] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,236: +PARAM [/rtabmap/rtabmap/Grid/MinClusterSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,236: +PARAM [/rtabmap/rtabmap/Grid/MinGroundHeight] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,236: +PARAM [/rtabmap/rtabmap/Grid/NoiseFilteringMinNeighbors] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,236: +PARAM [/rtabmap/rtabmap/Grid/NoiseFilteringRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,237: +PARAM [/rtabmap/rtabmap/Grid/NormalK] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,237: +PARAM [/rtabmap/rtabmap/Grid/NormalsSegmentation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,237: +PARAM [/rtabmap/rtabmap/Grid/PreVoxelFiltering] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,238: +PARAM [/rtabmap/rtabmap/Grid/RangeMax] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,238: +PARAM [/rtabmap/rtabmap/Grid/RangeMin] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,238: +PARAM [/rtabmap/rtabmap/Grid/RayTracing] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,238: +PARAM [/rtabmap/rtabmap/Grid/Scan2dUnknownSpaceFilled] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,239: +PARAM [/rtabmap/rtabmap/Grid/ScanDecimation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,239: +PARAM [/rtabmap/rtabmap/Grid/Sensor] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,239: +PARAM [/rtabmap/rtabmap/GridGlobal/AltitudeDelta] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,239: +PARAM [/rtabmap/rtabmap/GridGlobal/Eroded] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,240: +PARAM [/rtabmap/rtabmap/GridGlobal/FloodFillDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,240: +PARAM [/rtabmap/rtabmap/GridGlobal/FootprintRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,240: +PARAM [/rtabmap/rtabmap/GridGlobal/MaxNodes] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,240: +PARAM [/rtabmap/rtabmap/GridGlobal/MinSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,241: +PARAM [/rtabmap/rtabmap/GridGlobal/OccupancyThr] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,241: +PARAM [/rtabmap/rtabmap/GridGlobal/ProbClampingMax] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,241: +PARAM [/rtabmap/rtabmap/GridGlobal/ProbClampingMin] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,241: +PARAM [/rtabmap/rtabmap/GridGlobal/ProbHit] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,242: +PARAM [/rtabmap/rtabmap/GridGlobal/ProbMiss] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,242: +PARAM [/rtabmap/rtabmap/GridGlobal/UpdateError] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,242: +PARAM [/rtabmap/rtabmap/Icp/CCFilterOutFarthestPoints] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,243: +PARAM [/rtabmap/rtabmap/Icp/CCMaxFinalRMS] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,243: +PARAM [/rtabmap/rtabmap/Icp/CCSamplingLimit] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,243: +PARAM [/rtabmap/rtabmap/Icp/CorrespondenceRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,244: +PARAM [/rtabmap/rtabmap/Icp/DebugExportFormat] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,244: +PARAM [/rtabmap/rtabmap/Icp/DownsamplingStep] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,244: +PARAM [/rtabmap/rtabmap/Icp/Epsilon] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,245: +PARAM [/rtabmap/rtabmap/Icp/FiltersEnabled] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,245: +PARAM [/rtabmap/rtabmap/Icp/Force4DoF] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,245: +PARAM [/rtabmap/rtabmap/Icp/Iterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,246: +PARAM [/rtabmap/rtabmap/Icp/MaxCorrespondenceDistance] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,246: +PARAM [/rtabmap/rtabmap/Icp/MaxRotation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,246: +PARAM [/rtabmap/rtabmap/Icp/MaxTranslation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,247: +PARAM [/rtabmap/rtabmap/Icp/OutlierRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,247: +PARAM [/rtabmap/rtabmap/Icp/PMConfig] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,247: +PARAM [/rtabmap/rtabmap/Icp/PMMatcherEpsilon] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,247: +PARAM [/rtabmap/rtabmap/Icp/PMMatcherIntensity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,248: +PARAM [/rtabmap/rtabmap/Icp/PMMatcherKnn] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,248: +PARAM [/rtabmap/rtabmap/Icp/PointToPlane] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,248: +PARAM [/rtabmap/rtabmap/Icp/PointToPlaneGroundNormalsUp] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,248: +PARAM [/rtabmap/rtabmap/Icp/PointToPlaneK] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,249: +PARAM [/rtabmap/rtabmap/Icp/PointToPlaneLowComplexityStrategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,249: +PARAM [/rtabmap/rtabmap/Icp/PointToPlaneMinComplexity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,249: +PARAM [/rtabmap/rtabmap/Icp/PointToPlaneRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,250: +PARAM [/rtabmap/rtabmap/Icp/RangeMax] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,250: +PARAM [/rtabmap/rtabmap/Icp/RangeMin] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,250: +PARAM [/rtabmap/rtabmap/Icp/ReciprocalCorrespondences] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,250: +PARAM [/rtabmap/rtabmap/Icp/Strategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,251: +PARAM [/rtabmap/rtabmap/Icp/VoxelSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,251: +PARAM [/rtabmap/rtabmap/ImuFilter/ComplementaryBiasAlpha] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,251: +PARAM [/rtabmap/rtabmap/ImuFilter/ComplementaryDoAdpativeGain] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,252: +PARAM [/rtabmap/rtabmap/ImuFilter/ComplementaryDoBiasEstimation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,252: +PARAM [/rtabmap/rtabmap/ImuFilter/ComplementaryGainAcc] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,252: +PARAM [/rtabmap/rtabmap/ImuFilter/MadgwickGain] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,253: +PARAM [/rtabmap/rtabmap/ImuFilter/MadgwickZeta] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,253: +PARAM [/rtabmap/rtabmap/KAZE/Diffusivity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,253: +PARAM [/rtabmap/rtabmap/KAZE/Extended] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,254: +PARAM [/rtabmap/rtabmap/KAZE/NOctaveLayers] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,254: +PARAM [/rtabmap/rtabmap/KAZE/NOctaves] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,254: +PARAM [/rtabmap/rtabmap/KAZE/Threshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,254: +PARAM [/rtabmap/rtabmap/KAZE/Upright] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,255: +PARAM [/rtabmap/rtabmap/Kp/BadSignRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,255: +PARAM [/rtabmap/rtabmap/Kp/ByteToFloat] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,255: +PARAM [/rtabmap/rtabmap/Kp/DetectorStrategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,255: +PARAM [/rtabmap/rtabmap/Kp/DictionaryPath] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,256: +PARAM [/rtabmap/rtabmap/Kp/FlannRebalancingFactor] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,256: +PARAM [/rtabmap/rtabmap/Kp/GridCols] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,256: +PARAM [/rtabmap/rtabmap/Kp/GridRows] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,256: +PARAM [/rtabmap/rtabmap/Kp/IncrementalDictionary] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,257: +PARAM [/rtabmap/rtabmap/Kp/IncrementalFlann] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,257: +PARAM [/rtabmap/rtabmap/Kp/MaxDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,257: +PARAM [/rtabmap/rtabmap/Kp/MaxFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,258: +PARAM [/rtabmap/rtabmap/Kp/MinDepth] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,258: +PARAM [/rtabmap/rtabmap/Kp/NNStrategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,258: +PARAM [/rtabmap/rtabmap/Kp/NewWordsComparedTogether] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,258: +PARAM [/rtabmap/rtabmap/Kp/NndrRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,259: +PARAM [/rtabmap/rtabmap/Kp/Parallelized] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,259: +PARAM [/rtabmap/rtabmap/Kp/RoiRatios] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,259: +PARAM [/rtabmap/rtabmap/Kp/SSC] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,259: +PARAM [/rtabmap/rtabmap/Kp/SubPixEps] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,260: +PARAM [/rtabmap/rtabmap/Kp/SubPixIterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,260: +PARAM [/rtabmap/rtabmap/Kp/SubPixWinSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,260: +PARAM [/rtabmap/rtabmap/Kp/TfIdfLikelihoodUsed] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,261: +PARAM [/rtabmap/rtabmap/Marker/CornerRefinementMethod] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,261: +PARAM [/rtabmap/rtabmap/Marker/Dictionary] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,262: +PARAM [/rtabmap/rtabmap/Marker/Length] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,262: +PARAM [/rtabmap/rtabmap/Marker/MaxDepthError] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,262: +PARAM [/rtabmap/rtabmap/Marker/MaxRange] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,263: +PARAM [/rtabmap/rtabmap/Marker/MinRange] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,263: +PARAM [/rtabmap/rtabmap/Marker/Priors] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,263: +PARAM [/rtabmap/rtabmap/Marker/PriorsVarianceAngular] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,263: +PARAM [/rtabmap/rtabmap/Marker/PriorsVarianceLinear] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,264: +PARAM [/rtabmap/rtabmap/Marker/VarianceAngular] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,264: +PARAM [/rtabmap/rtabmap/Marker/VarianceLinear] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,264: +PARAM [/rtabmap/rtabmap/Mem/BadSignaturesIgnored] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,264: +PARAM [/rtabmap/rtabmap/Mem/BinDataKept] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,265: +PARAM [/rtabmap/rtabmap/Mem/CompressionParallelized] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,265: +PARAM [/rtabmap/rtabmap/Mem/CovOffDiagIgnored] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,265: +PARAM [/rtabmap/rtabmap/Mem/DepthAsMask] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,266: +PARAM [/rtabmap/rtabmap/Mem/GenerateIds] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,266: +PARAM [/rtabmap/rtabmap/Mem/GlobalDescriptorStrategy] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,266: +PARAM [/rtabmap/rtabmap/Mem/ImageCompressionFormat] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,266: +PARAM [/rtabmap/rtabmap/Mem/ImageKept] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,267: +PARAM [/rtabmap/rtabmap/Mem/ImagePostDecimation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,267: +PARAM [/rtabmap/rtabmap/Mem/ImagePreDecimation] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,267: +PARAM [/rtabmap/rtabmap/Mem/IncrementalMemory] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,268: +PARAM [/rtabmap/rtabmap/Mem/InitWMWithAllNodes] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,268: +PARAM [/rtabmap/rtabmap/Mem/IntermediateNodeDataKept] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,268: +PARAM [/rtabmap/rtabmap/Mem/LaserScanDownsampleStepSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,268: +PARAM [/rtabmap/rtabmap/Mem/LaserScanNormalK] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,269: +PARAM [/rtabmap/rtabmap/Mem/LaserScanNormalRadius] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,269: +PARAM [/rtabmap/rtabmap/Mem/LaserScanVoxelSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,269: +PARAM [/rtabmap/rtabmap/Mem/LocalizationDataSaved] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,270: +PARAM [/rtabmap/rtabmap/Mem/MapLabelsAdded] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,270: +PARAM [/rtabmap/rtabmap/Mem/NotLinkedNodesKept] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,270: +PARAM [/rtabmap/rtabmap/Mem/RawDescriptorsKept] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,270: +PARAM [/rtabmap/rtabmap/Mem/RecentWmRatio] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,271: +PARAM [/rtabmap/rtabmap/Mem/ReduceGraph] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,271: +PARAM [/rtabmap/rtabmap/Mem/RehearsalIdUpdatedToNewOne] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,271: +PARAM [/rtabmap/rtabmap/Mem/RehearsalSimilarity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,272: +PARAM [/rtabmap/rtabmap/Mem/RehearsalWeightIgnoredWhileMoving] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,272: +PARAM [/rtabmap/rtabmap/Mem/RotateImagesUpsideUp] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,272: +PARAM [/rtabmap/rtabmap/Mem/STMSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,273: +PARAM [/rtabmap/rtabmap/Mem/SaveDepth16Format] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,273: +PARAM [/rtabmap/rtabmap/Mem/StereoFromMotion] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,273: +PARAM [/rtabmap/rtabmap/Mem/TransferSortingByWeightId] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,273: +PARAM [/rtabmap/rtabmap/Mem/UseOdomFeatures] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,274: +PARAM [/rtabmap/rtabmap/Mem/UseOdomGravity] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,274: +PARAM [/rtabmap/rtabmap/ORB/EdgeThreshold] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,274: +PARAM [/rtabmap/rtabmap/ORB/FirstLevel] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,275: +PARAM [/rtabmap/rtabmap/ORB/Gpu] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,275: +PARAM [/rtabmap/rtabmap/ORB/NLevels] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,275: +PARAM [/rtabmap/rtabmap/ORB/PatchSize] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,275: +PARAM [/rtabmap/rtabmap/ORB/ScaleFactor] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,276: +PARAM [/rtabmap/rtabmap/ORB/ScoreType] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,276: +PARAM [/rtabmap/rtabmap/ORB/WTA_K] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,276: +PARAM [/rtabmap/rtabmap/Optimizer/Epsilon] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,276: +PARAM [/rtabmap/rtabmap/Optimizer/GravitySigma] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,277: +PARAM [/rtabmap/rtabmap/Optimizer/Iterations] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,277: +PARAM [/rtabmap/rtabmap/Optimizer/LandmarksIgnored] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,277: +PARAM [/rtabmap/rtabmap/Optimizer/PriorsIgnored] by /rtabmap/rtabmap
[rosmaster.master][INFO] 2024-12-08 18:41:20,277: +PARAM [/rtabmap/rtabmap/Optimizer/Robust] by /rtabmap/rtabmap
